,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
68,EUW1_6122454095,15,2,1,3,3,1,0,0,0,0,14170,6.4,15189,183,59,-984,-1414,20.329643879444102,1574.1587637799068,14,2,0,3,3,4,1,0,1,0,13186,6.0,13775,169,43,984,1414,18.774370577191547,1464.8452688215843,0
69,EUW1_6122412887,16,4,1,6,5,7,0,0,0,0,17060,6.6,17281,220,71,-2990,-1255,24.43923979152588,1895.1519583792342,16,2,0,5,6,6,0,0,0,0,14070,6.6,16026,185,40,2990,1255,20.55117891560131,1563.0004721216778,1
70,EUW1_6121038562,21,4,0,3,11,2,0,0,0,0,13573,6.0,14452,172,44,2870,1911,19.105202650291485,1507.6448579791065,15,2,1,11,3,12,1,0,1,0,16443,6.4,16363,180,48,-2870,-1911,19.99381672704923,1826.4351580159469,0
71,EUW1_6120978110,13,1,0,12,8,10,0,0,0,0,17090,6.4,15707,160,40,-2234,-1802,17.771097161622574,1898.1753155758113,22,2,1,8,12,8,0,0,0,0,14856,6.0,13905,145,32,2234,1802,16.10505680272046,1650.046371456656,1
72,EUW1_6120141892,10,1,0,1,2,0,0,0,0,0,13311,6.6,16728,223,61,521,-1042,24.77048424630526,1478.5646448545708,11,0,1,2,1,4,1,1,2,0,13832,6.4,15686,194,50,-521,1042,21.549210510238655,1536.4364936990776,1
73,EUW1_6120105992,8,0,0,4,8,4,0,0,0,0,13682,6.0,14783,161,52,2883,1709,17.884914463452564,1519.8844701177516,10,0,1,8,4,13,1,0,1,0,16565,6.6,16492,186,52,-2883,-1709,20.66207509442346,1840.1466340813151,0
74,EUW1_6119924629,14,1,0,3,2,3,0,0,0,0,14171,6.6,16397,204,64,-1092,-1061,22.660204312103584,1574.106643660882,19,4,1,2,3,2,0,0,0,0,13079,6.2,15336,180,44,1092,1061,19.99429792244434,1452.8079029313863,0
75,EUW1_6118405475,14,1,1,5,3,8,0,0,0,0,15707,6.4,15600,189,50,-2274,-938,20.99265257159994,1744.6116081593666,16,2,0,3,5,4,0,1,1,0,13433,6.4,14662,186,40,2274,938,20.659435864114226,1492.0333438851958,1
76,EUW1_6118368146,14,0,1,5,8,3,0,0,0,0,14231,6.0,13727,163,52,1044,1791,18.105176636546908,1580.704102544166,14,2,0,8,5,7,1,0,1,0,15275,6.4,15518,188,36,-1044,-1791,20.88204421883938,1696.6660927806997,0
77,EUW1_6118303212,14,2,0,3,4,3,0,0,0,0,14114,6.2,15600,210,38,416,244,23.324478670134486,1567.627104525134,12,1,1,4,3,2,0,0,0,0,14530,6.4,15844,214,42,-416,-244,23.768754454327524,1613.8317860812099,0
