,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
40,EUN1_3243514380,17,4,0,5,4,7,0,0,0,0,14736,6.4,15875,198,40,-419,350,21.99441993420188,1636.9180411636307,15,1,1,4,5,1,0,0,0,0,14317,6.6,16225,195,48,419,-350,21.661171147320033,1590.3742939291328,1
41,EUN1_3243292781,12,1,0,8,5,4,0,0,0,0,15008,6.6,16136,176,48,-1134,-1132,19.549943997556255,1667.0770427007062,10,0,1,5,8,2,1,0,1,0,13874,6.4,15004,171,48,1134,1132,18.994547861262046,1541.113198989179,1
42,EUN1_3243274744,26,1,1,3,5,3,0,0,0,0,14289,6.6,15961,206,51,-67,719,22.883464660228686,1587.2904200485812,6,15,0,5,3,5,0,0,0,0,14222,6.6,16680,166,44,67,-719,18.440073464067776,1579.8477397950116,0
43,EUN1_3243256185,12,1,0,4,7,4,0,0,0,0,13287,5.8,13786,153,35,2330,1764,16.9935487453837,1475.7730861432235,10,0,1,7,4,8,0,0,0,0,15617,6.4,15550,176,36,-2330,-1764,19.548134504493664,1734.563730435668,0
44,EUN1_3243133281,9,15,1,3,4,2,0,0,0,0,13112,6.0,14058,157,44,533,378,17.44121458989076,1456.6191446028513,30,1,0,4,3,10,0,0,0,0,13645,6.2,14436,159,40,-533,-378,17.663395667468986,1515.8304017774485,1
45,EUN1_3243082611,12,0,0,4,6,5,0,0,0,0,14295,6.2,15238,194,45,869,930,21.549210510238655,1587.8657950714514,12,3,1,6,4,6,0,0,0,0,15164,6.8,16168,182,32,-869,-930,20.216269653935232,1684.3929287487574,1
46,EUN1_3243043543,15,3,0,6,6,5,0,0,0,0,13996,6.0,14359,156,48,2337,2267,17.32980318823943,1554.7943937346095,12,3,1,6,6,8,0,0,0,0,16333,6.6,16626,221,54,-2337,-2267,24.550554516672527,1814.4081761122734,0
47,EUN1_3243001681,21,0,1,7,9,6,0,0,0,0,13891,5.6,13015,148,40,2035,2670,16.44048654953437,1543.072963916094,12,2,0,9,7,10,0,0,0,0,15926,6.4,15685,179,43,-2035,-2670,19.884101975450353,1769.1296539721918,0
48,EUN1_3242757037,79,6,0,5,9,4,0,0,0,0,14149,6.2,14786,166,37,3430,1803,18.438639687505784,1571.6163430031286,15,6,1,9,5,9,1,0,1,0,17579,6.6,16589,220,45,-3430,-1803,24.436751393079955,1952.6075124497843,0
49,EUN1_3242334920,9,0,1,13,11,9,0,0,0,0,16512,6.4,16426,161,48,431,30,17.883325187719375,1834.0960590038653,13,2,0,11,13,10,1,0,1,0,16943,6.8,16456,146,32,-431,-30,16.217176878304528,1881.970053761052,1
50,EUN1_3239278992,12,1,0,5,4,8,0,0,0,0,14309,6.2,15102,186,44,-664,-1057,20.66173080875124,1589.509172808718,8,2,1,4,5,7,0,0,0,0,13645,6.0,14045,168,32,664,1057,18.662208472420478,1515.7490155129608,1
51,EUN1_3239244945,14,0,1,6,6,5,0,0,0,0,16034,6.4,16885,217,44,-1779,-1745,24.104147690667144,1781.041032590585,72,2,0,6,6,5,0,0,0,0,14255,6.2,15140,148,52,1779,1745,16.43969519916469,1583.4314531357609,1
52,EUN1_3239218433,12,2,1,9,2,14,0,0,0,0,16481,6.6,16092,190,55,-4648,-2463,21.10294349038983,1830.5137456058674,44,0,0,2,9,3,0,0,0,0,11833,5.8,13629,143,35,4648,2463,15.882741679609188,1314.269106956752,1
53,EUN1_3238859493,15,2,0,5,6,2,0,0,0,0,14106,6.4,16231,177,44,1471,-1052,19.66113242198492,1566.8922821724254,9,4,1,6,5,11,0,0,0,0,15577,6.2,15179,193,36,-1471,1052,21.438409929057006,1730.290732978865,0
54,EUN1_3238779477,15,4,1,6,6,9,0,0,0,0,15565,6.4,15523,174,52,-1393,-584,19.328894846368613,1729.0474039294681,13,2,0,6,6,4,0,0,0,0,14172,6.4,14939,168,40,1393,584,18.662381230976592,1574.3051595559539,1
55,EUN1_3238763812,9,1,1,7,4,4,0,0,0,0,15286,6.8,17645,187,53,-2076,-3075,20.773007679717992,1698.0545208137391,9,0,0,4,7,3,0,0,0,0,13210,6.2,14570,146,48,2076,3075,16.218497974539183,1467.4408098881,0
56,EUN1_3238316116,75,4,0,4,4,5,0,0,0,0,15003,6.4,16084,205,36,-743,144,22.772548525894056,1666.617295287749,14,2,1,4,4,4,0,0,0,0,14260,6.4,16228,199,48,743,-144,22.106034910502036,1584.0806925817035,0
57,EUN1_3238150362,46,0,0,4,11,3,0,0,0,0,12345,4.2,8283,97,0,6341,9779,10.774904469919132,1371.3009864036258,7,0,1,11,4,6,0,0,0,0,18686,6.8,18062,194,76,-6341,-9779,21.549808939838265,2075.6687105660712,0
58,EUN1_3238128576,8,1,0,0,9,0,0,0,0,0,11413,5.8,13506,163,35,5096,2720,18.10779134936373,1267.8786666888848,14,2,1,9,0,10,0,0,0,0,16509,6.6,16226,187,28,-5096,-2720,20.773969216754708,1833.9971005315692,0
59,EUN1_3238064498,12,2,1,2,6,2,0,0,0,0,12922,6.2,14102,183,34,1486,1286,20.330246147807188,1435.559785365926,11,5,0,6,2,10,0,0,0,0,14408,6.2,15388,185,36,-1486,-1286,20.552434630296883,1600.6458278557702,0
60,EUN1_3234533189,10,1,0,4,10,3,0,0,0,0,13221,5.8,14383,175,32,3025,1252,19.43774921971321,1468.494185336162,13,4,1,10,4,9,1,0,1,0,16246,6.4,15635,162,51,-3025,-1252,17.99380213482023,1804.4895647054905,0
61,EUN1_3233918328,10,1,0,7,3,10,0,0,0,0,16387,6.8,17417,198,52,-2045,-1617,21.9932798311627,1820.2215989558745,9,0,1,3,7,3,0,0,0,0,14342,6.6,15800,214,48,2045,1617,23.770514564994027,1593.0687845380578,1
62,EUN1_3233392105,52,3,0,4,8,3,0,0,0,0,14313,6.6,16444,204,60,2509,529,22.659365315620523,1589.8210576591987,13,1,1,8,4,9,1,0,1,0,16822,6.6,16973,219,48,-2509,-529,24.325495118239676,1868.5090359772962,0
63,EUN1_3232812367,35,3,1,6,7,2,0,0,0,0,15521,6.6,16921,219,48,159,-586,24.32657595112469,1724.0766453762844,10,13,0,7,6,7,0,0,0,0,15680,6.6,16335,205,40,-159,586,22.771452374340463,1741.738405998334,1
64,EUN1_3232075130,15,5,1,4,1,4,0,0,0,0,14821,6.4,16002,224,52,-2332,-1686,24.88105596386323,1646.2595108947182,14,3,0,1,4,1,1,1,2,0,12489,6.0,14316,199,32,2332,1686,22.10415239646778,1387.2299461280709,1
65,EUN1_3231131240,13,2,0,5,3,5,0,0,0,0,14999,6.4,16462,195,52,-1200,-663,21.661050838671457,1666.1235975858112,10,0,1,3,5,3,1,0,1,0,13799,6.6,15799,192,60,1200,663,21.327803902691898,1532.824823193987,1
66,EUN1_3230575460,31,1,1,3,6,3,0,0,0,0,13689,6.2,15086,172,44,3471,1193,19.10559171794815,1520.5607269011175,36,1,0,6,3,10,1,0,1,0,17160,6.4,16279,207,50,-3471,-1193,22.993357474507366,1906.116010930176,0
67,EUN1_3230085480,16,1,1,4,4,3,0,0,0,0,14498,6.0,15341,188,56,-510,359,20.88130974683263,1610.3044080296781,13,1,0,4,4,4,1,0,1,0,13988,6.4,15700,207,44,510,-359,22.991654880821034,1553.6583018015683,1
68,EUN1_3229426447,17,0,0,6,8,4,0,0,0,0,15380,6.8,17026,181,54,75,-784,20.1035908789675,1708.2498768979012,13,6,1,8,6,9,0,0,0,0,15455,6.4,16242,193,36,-75,784,21.43642563337418,1716.580094112943,1
69,EUN1_3228922973,14,4,1,3,3,2,0,0,0,0,14417,6.2,16123,203,63,-300,676,22.548957897504064,1601.4203251641186,13,5,0,3,3,1,0,1,1,0,14117,6.6,16799,195,53,300,-676,21.660329014843803,1568.096742064359,1
70,EUN1_3228388521,21,3,1,3,3,2,0,0,0,0,14092,6.2,15056,241,40,-556,698,26.767962858063157,1565.203869692224,56,2,0,3,3,3,0,0,0,0,13536,6.4,15754,198,39,556,-698,21.99193629002699,1503.4487354636635,1
71,EUN1_3227618825,10,2,0,8,4,5,0,0,0,0,15849,6.6,16276,177,24,-869,-883,19.659276235044974,1760.338243215976,12,2,1,4,8,5,0,0,0,0,14980,6.2,15393,214,44,869,883,23.768842453670192,1663.8189717569135,1
72,EUN1_3226828950,12,1,1,7,8,7,0,0,0,0,16257,6.4,16053,195,60,-536,-1125,21.664419986075515,1806.1460293006648,9,3,0,8,7,9,1,0,1,0,15721,6.4,14928,189,37,536,1125,20.997822448042424,1746.5966492363752,0
73,EUN1_3225566253,12,1,0,12,5,8,0,0,0,0,17751,7.2,18634,202,48,-3169,-3192,22.43771313050529,1971.7418107900962,13,1,1,5,12,3,0,0,0,0,14582,6.6,15442,168,52,3169,3192,18.661068346162818,1619.7363013318225,1
74,EUN1_3222776142,15,5,1,10,4,19,0,0,0,0,17830,6.6,17126,209,52,-3125,-1915,23.213022987186562,1980.3263151269684,14,1,0,4,10,5,1,0,1,0,14705,6.2,15211,185,52,3125,1915,20.547412692007242,1633.2416412754947,1
75,EUN1_3216155985,13,3,1,6,9,3,0,0,0,0,15572,6.6,16672,203,52,872,-700,22.546578677008227,1729.5336116175968,15,1,0,9,6,7,0,0,0,0,16444,6.4,15972,165,46,-872,700,18.326036855696344,1826.383939727701,1
76,EUN1_3216171415,12,2,0,8,7,4,0,0,0,0,15724,6.6,16205,173,52,204,-557,19.213896200535324,1746.35435755617,12,2,1,7,8,10,0,0,0,0,15928,6.4,15648,187,52,-204,557,20.76877797398905,1769.0112062550672,0
77,EUN1_3216146910,13,1,0,13,9,14,0,0,0,0,17998,6.6,15717,178,33,-1916,-1019,19.772980999053935,1999.292764162768,12,0,1,9,13,9,1,1,2,0,16082,6.2,14698,160,44,1916,1019,17.773466066565334,1786.455508015648,1
78,EUN1_3213374280,12,1,0,5,11,3,0,0,0,0,13582,5.8,13958,161,40,4334,2590,17.883490724096244,1508.6557205880447,9,1,1,11,5,6,1,0,1,0,17916,6.4,16548,218,56,-4334,-2590,24.21491290591914,1990.0659615708591,0
79,EUN1_3208649111,15,4,0,11,4,13,0,0,0,0,17600,6.6,15881,170,60,-4435,-2410,18.880707249080956,1954.7085151989693,11,2,1,4,11,6,0,0,0,0,13165,5.6,13471,166,32,4435,2410,18.436455313808462,1462.1441819655927,1
80,EUN1_3244339816,15,1,1,8,6,6,0,0,0,0,17395,6.4,16031,173,44,-1859,-427,19.216492860461972,1932.2016954204394,12,4,0,6,8,9,0,0,0,0,15536,6.2,15604,188,64,1859,427,20.882662761658096,1725.707705665533,1
81,EUN1_3240079811,15,2,0,8,8,10,0,0,0,0,15469,6.0,14862,167,36,2153,1408,18.550505695671735,1718.3100156068626,49,3,1,8,8,12,1,0,1,0,17622,6.6,16270,208,54,-2153,-1408,23.10482146526779,1957.46713394687,0
82,EUN1_3239746799,14,0,1,7,4,8,0,0,0,0,15319,6.2,15319,174,44,-990,-659,19.326676367029133,1701.5250302673523,16,5,0,4,7,3,0,0,0,0,14329,6.2,14660,164,52,990,659,18.21594784018838,1591.5629061101176,0
